raceId,driverId,stop,lap,duration
887,17,2,31,24.781
887,817,2,32,26.229
887,18,2,32,24.357
887,820,2,32,25.701
887,16,2,33,25.158
887,815,2,33,25.028
887,814,2,33,25.099
887,824,2,33,25.927
887,3,2,34,24.893
887,819,2,34,26.371
887,20,2,35,24.092
887,1,2,36,24.635
887,13,3,36,24.400
887,813,2,37,25.275
887,807,3,37,24.863
887,822,2,38,31.851
887,821,4,40,25.087
887,823,3,40,26.391
887,4,3,41,25.018
887,3,3,42,25.436
887,17,3,42,24.473
887,154,3,42,25.911
887,814,3,42,33.401
887,13,4,42,24.872
888,814,1,4,20.547
888,818,1,4,23.147
888,819,1,4,22.699
888,817,1,5,19.846
888,16,1,5,19.910
888,823,1,5,21.900
888,824,1,5,20.840
888,1,1,6,19.487
888,821,1,6,19.816
888,20,1,7,18.979
888,815,1,7,20.432
888,17,1,8,2:42.042
888,8,1,8,19.378
888,820,1,8,21.021
888,4,1,12,20.199
888,154,1,13,20.273
888,3,1,16,19.690
888,807,1,17,21.226
888,817,2,18,19.952
888,824,2,18,20.371
888,823,2,19,20.974
888,820,2,20,19.953
888,18,1,21,20.812
888,813,1,21,20.331
888,1,2,22,19.321
888,822,1,22,33.796
888,821,2,22,19.869
888,20,2,24,20.039
888,154,2,24,20.007
888,8,2,24,20.528
888,4,2,24,19.539
888,815,2,24,20.433
888,16,2,24,20.204
888,814,2,24,21.483
888,3,2,24,22.207
888,17,2,23,19.991
888,819,2,24,21.388
888,820,3,26,20.272
888,819,3,34,22.986
888,807,2,37,20.364
888,820,4,37,21.433
888,17,3,38,19.921
888,823,3,38,20.545
888,154,3,40,19.591
888,817,3,40,20.196
888,20,3,41,19.118
888,821,3,41,21.160
888,16,3,43,21.799
888,1,3,45,19.316
888,18,2,47,19.692
888,3,3,48,19.684
888,8,3,49,19.390
888,4,3,49,19.476
888,807,3,49,20.557
888,813,2,50,36.196
888,822,2,54,45.695
890,818,1,8,22.745
890,823,1,8,23.200
890,1,1,9,21.840
890,813,1,9,22.103
890,814,1,9,22.754
890,817,1,10,24.033
890,3,1,10,22.015
890,822,1,10,22.023
890,20,1,11,21.343
890,13,1,11,23.012
890,807,1,11,22.303
890,4,1,12,21.599
890,154,1,13,22.054
890,8,1,13,22.161
890,819,1,13,22.465
890,824,1,20,22.159
890,820,1,21,22.323
890,17,1,23,21.762
890,815,1,23,22.323
890,821,1,23,22.425
890,18,1,24,22.107
890,154,2,25,22.267
890,814,2,26,22.723
890,823,2,27,22.831
890,813,2,28,21.880
890,3,2,29,22.628
890,818,2,30,22.282
890,1,2,31,21.454
890,13,2,31,21.753
890,822,2,33,22.612
890,20,2,34,21.863
890,4,2,34,22.249
890,824,2,33,22.221
890,807,2,35,22.606
890,820,2,34,22.301
890,154,3,37,16.453
890,18,2,37,22.496
890,815,2,38,22.722
890,817,2,38,21.996
890,819,2,38,22.450
890,807,3,40,16.512
890,8,2,42,21.643
890,17,2,43,22.349
890,823,3,44,22.384
890,154,4,47,22.451
890,824,3,46,23.030
890,4,3,48,21.753
890,13,3,48,21.612
890,3,3,48,21.854
890,814,3,48,23.027
890,1,3,50,22.136
890,818,3,50,23.756
890,813,3,51,24.796
890,820,3,50,23.257
890,20,3,55,21.666
890,17,3,59,22.022
891,807,1,9,24.219
891,13,1,9,22.872
891,814,1,10,23.475
891,818,1,10,24.070
891,1,1,11,23.397
891,16,1,11,23.327
891,813,1,11,27.059
891,3,1,12,22.893
891,4,1,13,22.631
891,17,1,13,23.004
891,815,1,13,17.378
891,20,1,14,22.685
891,8,1,14,23.744
891,822,1,14,23.411
891,824,1,14,24.083
891,823,1,15,24.968
891,820,1,15,24.013
891,817,1,16,23.144
891,18,1,17,22.465
891,815,2,18,22.597
891,821,1,19,22.761
891,154,1,22,23.445
891,807,2,24,23.334
891,818,2,24,24.539
891,3,2,25,23.723
891,814,2,25,23.540
891,1,2,26,22.682
891,13,2,26,22.634
891,16,2,26,23.655
891,813,2,27,35.228
891,4,2,28,22.444
891,821,2,28,22.712
891,822,2,28,23.540
891,824,2,28,23.961
891,17,2,29,23.477
891,823,2,29,23.998
891,20,2,30,22.884
891,820,2,29,23.916
891,817,2,33,22.871
891,820,3,32,17.427
891,18,2,34,23.317
891,813,3,38,30.894
891,821,3,41,17.433
892,8,1,1,30.975
892,1,1,13,24.460
892,819,1,17,25.569
892,823,1,18,26.302
892,154,1,20,27.040
892,18,1,21,24.450
892,817,1,22,24.319
892,815,1,22,25.933
892,824,1,22,25.541
892,20,1,23,24.305
892,17,1,23,24.205
892,820,1,23,26.146
892,13,1,24,24.692
892,807,1,24,25.633
892,16,1,24,26.873
892,813,1,24,25.397
892,822,1,25,24.665
892,3,1,26,24.079
892,4,1,27,24.208
892,821,1,27,24.668
892,8,2,30,24.764
892,1,2,38,24.315
892,819,2,38,26.363
892,823,2,39,33.200
893,4,2,25,29.176
893,154,2,25,30.293
893,13,2,25,29.136
893,18,2,25,30.085
893,8,2,25,33.013
893,815,2,25,29.396
893,807,2,25,30.253
893,821,2,25,31.706
893,16,2,25,30.166
893,813,2,25,30.444
893,819,2,25,32.008
893,823,2,26,37.700
893,154,3,33,1:13.009
893,818,3,39,29.999
893,17,2,40,28.909
893,16,3,40,31.230
893,824,4,40,29.421
893,3,2,41,29.616
893,813,3,41,30.175
893,820,3,41,29.687
893,814,2,42,29.777
893,13,3,42,29.573
893,822,3,42,33.836
893,823,3,42,30.141
893,1,2,43,30.085
893,20,2,44,28.934
893,819,3,54,31.546
893,8,1,10,29.469
893,824,1,10,29.573
893,821,1,11,29.364
893,818,1,11,29.736
893,819,1,11,31.841
893,820,1,11,30.497
893,824,2,11,32.243
893,13,1,12,29.040
893,16,1,12,29.678
893,17,1,13,29.031
893,18,1,13,29.284
893,807,1,13,29.910
893,823,1,13,30.161
893,822,1,13,31.792
893,4,1,14,29.436
893,815,1,14,28.709
893,3,1,15,29.212
893,154,1,15,29.702
893,1,1,15,29.032
893,817,1,15,32.097
893,813,1,16,29.966
893,20,1,17,28.787
893,814,1,20,29.667
893,824,3,23,29.823
893,818,2,24,30.714
893,822,2,24,30.790
893,820,2,24,31.173
894,16,1,3,29.829
894,18,1,4,26.948
894,13,1,6,22.474
894,813,1,7,23.470
894,814,1,7,23.814
894,821,1,7,23.096
894,822,1,8,23.912
894,1,1,9,22.270
894,4,1,9,22.208
894,819,1,9,24.320
894,154,1,10,22.519
894,3,1,10,23.412
894,807,1,10,23.654
894,815,1,10,22.901
894,823,1,10,17.513
894,824,1,10,23.097
894,20,1,11,22.662
894,8,1,11,22.924
894,823,2,11,23.987
894,17,1,12,22.587
894,818,1,12,24.477
894,820,1,12,23.761
894,817,1,18,23.892
894,18,2,22,25.946
894,813,2,23,23.642
894,814,2,23,23.854
894,818,2,24,23.845
894,8,2,25,23.236
894,807,2,26,24.112
894,3,2,28,42.432
894,4,2,28,22.807
894,16,2,28,23.155
894,822,2,28,24.240
894,1,2,29,22.251
894,13,2,29,22.401
894,17,2,30,22.718
894,20,2,31,22.935
894,819,2,30,24.366
894,154,2,31,22.767
894,824,2,30,23.814
894,820,2,30,26.299
894,823,3,30,24.548
894,817,2,31,23.194
894,17,3,31,23.490
894,821,2,31,23.408
894,815,2,31,38.893
894,818,3,38,24.016
894,16,3,38,1:11.445
894,16,4,41,18.979
895,819,1,1,17.935
895,1,1,1,25.297
895,818,1,7,25.816
895,18,1,8,23.462
895,822,1,8,23.421
895,16,1,8,23.803
895,821,1,9,23.887
895,813,1,9,23.524
895,807,1,10,23.383
895,814,1,10,23.476
895,17,1,11,23.617
895,13,1,11,22.946
895,8,1,11,23.313
895,820,1,11,23.648
895,154,1,12,23.282
895,3,1,12,22.812
895,815,1,12,26.423
895,4,1,13,22.645
895,20,1,14,22.916
895,3,2,16,17.806
895,819,2,17,24.380
895,817,1,21,24.608
895,818,2,21,24.087
895,18,2,23,26.263
895,3,3,24,22.771
895,17,2,25,22.774
895,814,2,26,23.858
895,822,2,27,23.483
895,16,2,27,23.484
895,13,2,28,22.871
895,813,2,28,24.202
895,154,2,29,23.086
895,807,2,29,23.831
895,820,2,29,24.373
895,4,2,30,22.839
895,821,2,30,23.184
895,815,2,30,27.707
895,8,2,31,23.290
895,817,2,32,17.801
895,13,3,34,17.822
895,819,3,35,24.381
895,20,2,37,22.873
895,818,3,38,24.876
895,3,4,39,22.551
895,18,3,40,23.105
895,17,3,42,23.094
895,815,3,42,25.585
895,817,3,44,24.178
896,814,1,1,23.662
896,818,1,1,24.232
896,819,1,1,29.082
896,20,1,2,24.000
896,4,1,2,29.800
896,807,1,5,24.096
896,824,1,5,33.937
896,18,1,6,23.517
896,3,1,7,23.685
896,8,1,7,26.989
896,13,1,8,23.579
896,1,1,8,23.546
896,813,1,8,25.530
896,18,2,12,23.774
896,154,1,13,23.648
896,821,1,16,18.423
896,819,2,16,26.970
896,821,2,26,25.660
896,818,2,26,24.128
896,3,2,27,23.895
896,17,1,28,23.487
896,815,1,28,23.541
896,820,1,29,24.757
896,13,2,30,23.332
896,1,2,30,23.574
896,814,2,30,24.024
896,4,2,30,23.595
896,20,2,31,23.568
896,822,1,31,27.619
896,17,2,32,23.459
896,18,3,32,24.754
896,817,1,33,25.608
896,815,2,33,24.910
896,807,2,33,24.834
896,824,2,33,25.383
896,4,3,36,24.066
896,817,2,38,24.471
896,813,2,38,26.312
896,16,1,41,23.891
896,821,3,47,24.415
896,822,2,49,25.909
896,807,3,53,29.057
896,820,2,52,24.445
896,8,2,58,24.141
897,18,1,2,27.176
897,813,1,5,22.886
897,824,1,5,24.064
897,815,1,6,21.503
897,820,1,6,23.490
897,1,1,7,21.372
897,817,1,7,22.194
897,823,1,7,22.834
897,17,1,8,21.175
897,154,1,8,21.627
897,819,1,8,22.498
897,807,1,9,22.363
897,3,1,10,21.653
897,18,2,11,21.516
897,20,1,14,22.275
897,4,1,16,21.530
897,818,1,17,21.930
897,13,1,18,21.485
897,821,1,18,22.685
897,814,1,20,22.270
897,822,1,24,23.361
897,813,2,25,23.410
897,807,2,27,22.863
897,815,2,27,21.370
897,16,1,28,22.048
897,817,2,28,22.946
897,1,2,29,21.609
897,821,2,30,22.070
897,824,2,31,23.576
897,819,2,32,24.005
897,17,2,33,21.911
897,3,2,33,21.633
897,820,2,32,22.802
897,823,2,33,22.286
897,807,3,34,16.147
897,20,2,37,21.298
897,154,2,37,22.286
897,13,2,38,22.315
897,4,2,44,21.453
897,822,2,45,26.680
897,818,2,51,23.608
898,821,1,1,24.859
898,820,1,5,18.737
898,813,1,8,32.794
898,5,1,17,25.323
898,18,1,20,24.589
898,819,1,20,27.568
898,13,1,21,23.936
898,824,1,21,26.205
898,823,1,21,25.268
898,815,1,22,23.808
898,814,1,22,24.444
898,3,1,22,23.806
898,817,1,22,24.226
898,822,1,23,25.014
898,1,1,25,23.904
898,4,1,26,23.817
898,20,1,27,24.086
898,820,2,26,24.293
898,807,1,27,24.030
898,818,1,27,24.381
898,17,1,28,23.537
898,154,1,29,23.876
898,5,2,31,36.333
898,821,2,36,25.027
898,13,2,38,24.116
898,814,2,49,24.914
898,819,2,50,18.692
899,818,1,10,23.455
899,817,1,14,22.721
899,5,1,15,23.019
899,822,1,17,24.166
899,16,1,17,23.161
899,13,1,19,22.342
899,815,1,19,22.591
899,18,1,20,22.746
899,807,1,20,23.887
899,814,1,20,23.237
899,4,1,21,22.755
899,1,1,21,22.655
899,824,1,21,24.657
899,3,1,22,23.328
899,821,1,22,23.857
899,17,1,23,25.012
899,813,1,23,23.600
899,20,1,24,22.510
899,823,1,24,23.732
899,819,1,25,24.099
899,820,1,26,25.060
899,818,2,28,24.183
899,13,2,34,17.367
899,5,2,34,22.646
899,16,2,37,24.001
899,822,2,41,23.695
899,817,2,42,23.340
899,18,2,43,23.788
899,13,3,43,22.655
899,813,2,43,26.734
899,3,2,44,22.753
899,815,2,44,22.397
899,807,2,46,23.237
899,20,2,47,32.899
899,17,2,47,26.718
899,818,3,46,23.451
899,4,2,47,22.732
899,1,2,47,24.423
899,814,2,47,23.330
899,821,2,47,23.138
899,823,2,47,27.107
899,824,2,47,23.403
899,820,2,48,23.449
899,1,3,52,17.385
899,823,3,52,17.339
899,16,3,54,22.981
899,820,3,66,23.222
900,154,1,1,17.255
900,821,1,1,32.657
900,815,1,1,25.541
900,18,1,11,22.411
900,815,2,11,22.497
900,3,1,12,24.331
900,817,1,12,22.994
900,825,1,12,23.150
900,807,1,12,22.615
900,4,1,12,22.887
900,8,1,12,25.543
900,818,1,12,23.124
900,826,1,12,30.514
900,828,1,23,23.238
900,820,1,24,24.209
900,824,1,20,23.821
900,154,2,28,22.264
900,813,1,29,22.847
900,821,2,30,23.797
900,18,2,32,22.399
900,815,3,32,22.526
900,807,2,33,22.933
900,818,2,33,22.978
900,4,2,35,21.978
900,817,2,36,22.427
900,8,2,36,21.825
900,826,2,36,23.920
900,825,2,37,22.273
900,3,2,38,23.673
900,820,2,41,23.493
900,824,2,35,22.656
900,822,1,10,34.921
900,16,1,35,24.305
900,822,2,36,23.117
901,824,1,1,52.836
901,818,1,2,45.629
901,8,1,2,26.399
901,825,1,9,37.116
901,826,1,10,25.109
901,821,1,10,29.420
901,820,1,10,25.639
901,4,1,11,24.466
901,16,1,11,25.998
901,828,1,11,30.040
901,817,1,12,24.709
901,13,1,12,24.637
901,154,1,12,25.046
901,20,1,13,24.432
901,18,1,13,24.841
901,3,1,14,24.723
901,822,1,14,25.020
901,1,1,15,24.604
901,155,1,15,27.124
901,807,1,16,25.336
901,818,2,17,26.598
901,8,2,18,24.417
901,826,2,22,27.473
901,821,2,23,26.325
901,825,2,24,30.661
901,16,2,24,25.493
901,18,2,25,24.524
901,154,2,25,25.596
901,828,2,26,26.515
901,4,2,27,24.222
901,13,2,27,24.577
901,820,2,27,29.210
901,817,2,28,24.775
901,822,2,29,24.964
901,20,2,31,24.728
901,155,2,31,26.505
901,3,2,32,25.287
901,1,2,33,25.296
901,807,2,34,24.887
901,826,3,34,25.289
901,8,3,34,24.246
901,828,3,38,26.030
901,18,3,39,25.028
901,825,3,39,24.415
901,817,3,40,1:49.329
901,154,3,40,25.735
901,4,3,42,24.641
901,820,3,41,27.828
901,13,3,42,24.526
901,817,4,42,34.697
901,822,3,44,24.498
901,817,5,44,34.480
901,20,3,49,25.186
901,3,3,50,24.654
901,1,3,51,24.484
902,818,1,1,33.895
902,16,1,7,25.293
902,822,1,10,25.040
902,826,1,10,26.064
902,824,1,10,25.756
902,828,1,11,25.367
902,820,1,11,25.858
902,4,1,12,25.770
902,821,1,12,25.543
902,13,1,13,24.528
902,8,1,13,25.009
902,154,1,13,25.192
902,824,2,13,29.729
902,825,1,14,24.611
902,16,2,13,40.747
902,818,2,14,25.897
902,807,1,15,24.757
902,155,1,15,27.124
902,815,1,16,24.697
902,20,1,16,24.964
902,18,1,17,24.476
902,817,1,18,24.706
902,1,1,19,24.687
902,813,1,19,25.395
902,824,3,18,18.989
902,3,1,21,24.851
902,826,2,24,25.340
902,822,2,25,25.068
902,825,2,25,24.559
902,828,2,26,25.819
902,821,2,27,25.633
902,13,2,28,25.896
902,4,2,28,24.576
902,154,2,28,25.032
902,820,2,28,27.233
902,824,4,31,25.866
902,8,2,33,25.415
902,815,2,34,24.737
902,20,2,34,26.186
902,807,2,35,24.440
902,18,2,35,25.245
902,817,2,35,24.816
902,155,2,35,26.628
902,154,3,37,25.693
902,13,3,38,24.575
902,825,3,38,25.572
902,813,2,39,26.440
902,826,3,39,25.345
902,822,3,40,25.980
902,1,2,41,25.146
902,3,2,41,24.907
902,813,3,40,34.249
902,820,3,40,25.981
902,4,3,41,24.493
902,8,3,41,24.453
902,824,5,40,25.383
902,813,4,47,32.874
903,18,1,7,22.408
903,154,1,9,23.213
903,13,1,10,1:18.277
903,8,1,10,22.994
903,815,1,10,22.914
903,828,1,10,23.677
903,4,1,11,22.776
903,807,1,11,23.438
903,155,1,11,24.883
903,813,1,11,24.010
903,824,1,11,24.784
903,20,1,12,22.570
903,822,1,12,24.780
903,820,1,12,23.781
903,3,1,13,23.277
903,826,1,14,23.521
903,821,1,14,22.988
903,817,1,15,23.186
903,818,1,15,24.119
903,1,1,17,22.968
903,825,1,17,23.670
903,821,2,27,23.252
903,828,2,27,23.730
903,18,2,28,22.548
903,824,2,28,24.320
903,815,2,30,23.636
903,155,2,30,25.402
903,807,2,31,22.764
903,822,2,31,23.639
903,8,2,31,23.291
903,826,2,31,23.628
903,825,2,31,22.579
903,13,2,31,23.830
903,818,2,32,24.417
903,813,2,32,23.022
903,4,2,33,22.947
903,820,2,32,23.878
903,20,2,34,22.246
903,3,2,37,23.089
903,817,2,37,22.498
903,1,2,38,23.999
903,821,3,40,22.734
903,155,3,40,24.722
903,828,3,42,23.969
903,820,3,48,23.886
904,20,1,12,21.974
904,817,1,14,21.969
904,154,1,15,22.126
904,13,1,15,22.890
904,813,1,15,27.851
904,4,1,16,21.970
904,818,1,16,22.976
904,8,1,17,22.056
904,807,1,17,22.355
904,18,1,17,21.810
904,16,1,17,28.013
904,820,1,17,24.337
904,1,1,18,22.951
904,815,1,18,22.367
904,826,1,18,22.703
904,821,1,18,23.063
904,828,1,18,23.091
904,825,1,19,21.894
904,822,1,20,22.824
904,3,1,21,22.254
904,824,1,21,22.928
904,155,1,23,22.789
904,13,2,28,22.381
904,820,2,31,23.232
904,20,2,33,21.599
904,154,2,34,22.078
904,4,2,35,22.014
904,16,2,35,23.378
904,807,2,36,22.724
904,18,2,36,24.408
904,826,2,36,22.841
904,821,2,36,24.780
904,815,2,37,22.282
904,813,2,37,22.024
904,828,2,40,26.671
904,825,2,41,21.768
904,824,2,41,22.568
904,1,2,43,23.590
904,8,2,43,22.727
904,820,3,42,23.586
904,3,2,45,22.309
904,817,2,45,21.830
904,822,2,45,22.701
904,13,3,46,22.304
904,20,3,52,21.608
904,821,3,52,23.025
904,4,3,53,21.664
904,826,3,53,22.984
905,154,1,1,26.312
905,16,1,1,33.207
905,20,1,4,1:06.065
905,154,2,23,25.029
905,820,1,24,33.074
905,18,1,25,25.992
905,821,1,25,25.906
905,155,1,25,25.421
905,824,1,25,32.658
905,3,1,26,24.672
905,1,1,26,27.509
905,828,1,25,28.091
905,8,1,26,25.282
905,817,1,26,26.584
905,4,1,26,26.499
905,825,1,26,28.943
905,818,1,26,25.444
905,807,1,26,25.714
905,822,1,26,25.595
905,8,2,28,25.684
905,820,2,27,37.352
905,818,2,37,19.385
905,13,1,45,24.264
905,828,2,51,25.585
905,155,2,62,25.116
905,820,3,66,26.137
905,8,3,73,31.896
906,821,1,1,24.370
906,821,2,2,24.768
906,154,1,11,23.943
906,817,1,13,23.606
906,822,1,14,23.448
906,18,1,14,23.493
906,20,1,15,23.904
906,13,1,15,27.949
906,818,1,15,24.433
906,825,1,15,23.479
906,16,1,15,23.703
906,4,1,16,23.932
906,8,1,17,23.925
906,3,1,18,23.882
906,1,1,19,24.417
906,826,1,29,25.235
906,821,3,32,24.403
906,815,1,34,23.907
906,822,2,35,24.491
906,20,2,36,23.340
906,817,2,37,23.274
906,18,2,38,25.050
906,818,2,39,23.975
906,8,2,39,24.221
906,16,2,40,24.068
906,807,1,41,23.902
906,3,2,44,25.102
906,4,2,44,23.790
906,1,2,45,23.554
906,825,2,45,23.907
906,154,2,46,23.856
906,826,2,46,25.698
906,13,2,48,24.012
907,154,1,3,21.884
907,818,1,8,22.232
907,807,1,9,21.920
907,825,1,10,21.670
907,826,1,10,21.906
907,817,1,10,21.467
907,3,1,11,21.474
907,16,1,11,22.960
907,821,1,12,55.222
907,1,1,13,22.226
907,13,1,14,21.896
907,4,1,14,21.234
907,155,1,14,22.480
907,822,1,15,21.133
907,8,1,15,21.914
907,20,1,20,21.381
907,821,2,21,29.067
907,813,1,26,23.343
907,18,1,27,21.505
907,154,2,27,24.212
907,828,1,28,23.177
907,815,1,29,23.770
907,20,2,28,29.844
907,820,1,37,22.977
907,1,2,39,22.555
907,807,2,39,22.246
907,818,2,39,22.374
907,3,2,40,21.664
907,825,2,40,21.882
907,822,2,41,22.208
907,824,1,40,24.452
907,13,2,43,22.096
907,817,2,43,21.398
907,16,2,43,22.449
907,828,2,43,25.178
907,8,2,44,21.618
907,821,3,45,22.530
907,4,2,47,21.276
907,815,2,55,21.960
907,813,2,56,22.612
907,18,2,58,21.242
908,820,2,2,23.154
908,20,1,10,28.558
908,826,1,14,28.700
908,817,1,15,28.483
908,3,1,18,28.329
908,155,1,18,29.507
908,16,1,23,29.956
908,1,1,24,29.679
908,4,1,25,34.410
908,815,1,26,29.599
908,813,1,26,28.831
908,825,1,27,28.745
908,818,1,27,30.218
908,18,1,28,28.645
908,807,1,29,29.579
908,824,1,29,30.353
908,155,2,29,29.540
908,154,1,30,29.710
908,822,1,31,29.104
908,820,3,29,29.737
908,20,2,33,28.787
908,826,2,35,28.575
908,1,2,41,29.291
909,825,1,1,25.859
909,828,1,3,27.495
909,826,1,9,20.313
909,4,1,12,19.174
909,18,1,13,22.604
909,817,1,13,19.050
909,818,1,13,20.274
909,20,1,14,19.607
909,807,1,14,19.564
909,815,1,14,21.802
909,821,1,14,21.002
909,3,1,15,20.055
909,822,1,15,20.115
909,155,1,15,20.121
909,16,1,16,20.031
909,820,1,16,23.883
909,813,1,18,19.099
909,828,2,18,19.890
909,8,1,20,19.737
909,824,1,20,20.031
909,154,1,24,18.928
909,1,1,26,19.710
909,825,2,29,19.135
909,18,2,31,18.916
909,821,2,31,23.305
909,16,2,32,19.638
909,826,2,32,20.251
909,155,2,32,20.092
909,820,2,32,20.920
909,4,2,33,19.032
909,20,2,34,19.061
909,8,2,34,19.867
909,815,2,34,19.843
909,817,2,35,19.358
909,818,2,37,26.711
909,813,2,38,19.126
909,807,2,39,19.514
909,822,2,40,20.206
909,3,2,41,20.257
909,1,2,42,19.918
909,828,3,41,20.423
909,20,3,45,18.879
909,824,2,45,20.575
909,817,3,46,18.868
909,16,3,47,20.424
909,820,3,47,20.632
909,155,3,48,20.358
909,818,3,49,20.431
909,1,3,50,19.868
909,821,3,50,19.779
909,815,3,52,19.932
909,825,3,53,19.427
909,8,3,53,19.740
909,4,3,55,19.308
909,18,3,61,19.221
910,18,1,8,26.737
910,817,1,8,22.205
910,807,1,8,24.040
910,13,1,8,22.851
910,818,1,8,23.809
910,815,1,8,25.535
910,821,1,8,24.050
910,16,1,8,31.956
910,1,1,8,23.800
910,8,1,8,23.214
910,154,1,8,23.979
910,826,1,8,23.423
910,155,1,8,34.086
910,820,1,8,24.625
910,813,1,8,22.376
910,3,1,9,22.827
910,822,1,9,25.497
910,20,1,9,22.170
910,4,1,9,22.253
910,824,1,9,22.892
910,18,2,15,22.807
910,825,1,15,23.546
910,813,2,17,32.608
910,824,2,17,25.504
910,817,2,23,23.741
910,13,2,23,22.111
910,822,2,23,22.518
910,826,2,30,22.202
910,3,2,32,23.864
910,20,2,33,21.608
910,818,2,34,23.123
910,18,3,37,22.211
910,4,2,38,21.634
910,1,2,39,23.364
910,16,2,39,22.500
910,825,2,39,21.812
910,8,2,41,22.154
910,824,3,42,24.226
910,813,3,43,21.818
910,13,3,45,22.278
910,820,2,45,23.232
910,817,3,54,22.273
910,3,3,56,22.001
910,822,3,59,22.589
911,154,1,1,29.256
911,824,1,1,25.362
911,1,1,2,25.580
911,3,1,8,29.997
911,8,1,8,22.858
911,815,1,9,24.104
911,13,1,9,23.945
911,20,1,10,22.800
911,826,1,10,24.082
911,807,1,10,23.823
911,817,1,11,22.913
911,825,1,11,23.115
911,16,1,11,23.755
911,828,1,11,24.083
911,820,1,11,23.734
911,822,1,12,22.769
911,4,1,12,28.920
911,18,1,13,22.800
911,154,2,13,22.838
911,821,1,14,23.259
911,818,1,15,23.571
911,1,2,17,23.066
911,3,2,19,22.936
911,8,2,21,22.819
911,13,2,21,24.083
911,16,2,21,23.779
911,20,2,22,22.731
911,815,2,22,22.977
911,825,2,23,22.414
911,824,2,23,23.918
911,826,2,24,24.436
911,828,2,24,24.213
911,4,2,25,22.974
911,817,2,27,22.675
911,154,3,27,24.569
911,822,2,28,23.176
911,18,2,29,22.588
911,818,2,29,23.202
911,820,2,29,24.873
911,807,2,30,23.841
911,821,2,30,22.898
911,1,3,31,24.757
911,3,3,34,23.392
911,20,3,34,23.190
911,16,3,34,23.732
911,13,3,35,23.224
912,821,1,9,26.376
912,20,1,18,25.176
912,815,1,19,24.938
912,807,1,19,25.547
912,8,1,20,24.547
912,154,1,20,25.098
912,825,1,21,24.214
912,4,1,21,24.913
912,813,1,21,24.223
912,18,1,22,24.669
912,155,1,22,25.277
912,13,1,23,24.323
912,3,1,24,24.583
912,822,1,24,24.991
912,818,1,24,25.046
912,16,1,24,26.864
912,1,1,25,24.453
912,817,1,26,24.388
912,824,1,27,26.641
912,826,1,30,24.651
912,828,1,30,28.685
912,821,2,36,25.693
912,821,3,49,26.849
913,818,2,24,35.309
913,16,2,24,29.748
913,20,2,25,28.733
913,8,2,25,29.164
913,807,2,25,29.362
913,1,2,26,31.040
913,825,2,26,28.841
913,817,2,27,29.113
913,815,2,29,29.502
913,154,3,30,29.761
913,813,3,30,29.363
913,815,3,30,35.289
913,824,2,30,29.885
913,4,3,31,28.991
913,828,2,30,30.364
913,18,2,31,28.627
913,8,3,31,30.194
913,807,3,31,30.415
913,16,3,31,30.672
913,813,4,31,29.655
913,820,3,41,29.877
913,826,3,43,31.092
913,818,3,44,30.111
913,815,4,44,29.339
913,824,3,45,29.752
913,825,3,46,28.706
913,1,3,52,29.284
913,16,1,8,29.887
913,807,1,9,29.987
913,13,1,10,29.578
913,826,1,10,30.089
913,154,1,10,29.322
913,8,1,11,29.702
913,822,1,11,30.340
913,818,1,11,29.806
913,813,1,11,29.960
913,20,1,12,30.147
913,4,1,12,28.912
913,817,1,12,29.761
913,828,1,12,30.144
913,1,1,13,29.422
913,825,1,13,28.684
913,18,1,14,28.641
913,815,1,15,29.979
913,821,1,15,33.679
913,824,1,15,30.413
913,820,1,16,30.751
913,820,2,18,37.975
913,13,2,22,29.006
913,154,2,22,29.040
913,822,2,23,28.880
913,826,2,23,30.188
913,813,2,23,29.036
913,4,2,24,28.810
914,3,1,2,18:56.516
914,1,1,2,18:57.295
914,822,1,2,18:56.994
914,13,1,2,18:56.594
914,4,1,2,18:57.051
914,817,1,2,18:55.520
914,825,1,2,18:55.891
914,18,1,2,18:56.054
914,20,1,2,18:54.978
914,8,1,2,18:55.276
914,815,1,2,18:55.712
914,826,1,2,18:54.529
914,807,1,2,18:56.562
914,16,1,2,18:55.797
914,821,1,2,18:54.553
914,154,1,2,18:53.680
914,824,1,2,18:53.708
914,155,1,2,18:53.381
914,818,1,2,18:56.557
914,820,1,2,18:55.937
914,813,1,2,18:47.145
914,828,1,2,18:33.851
914,18,2,9,24.532
914,813,2,9,25.460
914,822,2,11,24.465
914,817,2,11,24.184
914,825,2,11,24.550
914,8,2,11,25.191
914,815,2,11,24.971
914,826,2,11,24.567
914,821,2,11,24.873
914,154,2,11,24.011
914,155,2,11,28.656
914,818,2,11,25.451
914,828,2,11,31.187
914,820,2,11,25.879
914,13,2,12,24.374
914,20,2,12,23.764
914,807,2,12,24.696
914,16,2,12,25.136
914,3,2,13,23.696
914,824,2,13,25.116
914,1,2,14,23.891
914,825,3,15,33.215
914,818,3,19,24.353
914,154,3,21,23.656
914,16,3,22,24.407
914,813,3,22,24.184
914,8,3,23,32.466
914,826,3,23,24.222
914,820,3,23,25.278
914,824,3,24,24.910
914,815,3,25,24.622
914,828,3,25,25.977
914,807,3,26,23.873
914,155,3,26,25.635
914,20,3,29,23.443
914,18,3,31,28.547
914,16,4,32,24.314
914,3,3,33,24.862
914,825,4,33,23.701
914,821,3,34,26.943
